Date,CCSP,CDCS,ADCS,CDWS,GL,NDCS,NRBCON,SL,ZSCS,EURUSD,USDCLP,USDCNY,USDPEN,USInflation,ChinaInflation
2020/4/22,42182,5145.9,1473.16,261035,1717.72,12126.25,0.65,15.16,1887.3,1.08,854.81,7.08,3.38,0.3,3.3
2020/4/29,42992,5139.2,1452.29,251610,1699.96,11985.4,0.78,14.96,1915.54,1.09,834.13,7.06,3.38,0.18,2.76
2020/5/6,43528,5221.05,1448.38,240785,1699.77,12262,0.92,15.31,2002.2,1.08,830.25,7.09,3.41,0.1,2.4
2020/5/13,43444,5227.83,1447.25,267810,1732.4,12109.3,0.96,16.46,1992.4,1.08,820.28,7.1,3.44,0.1,2.4
2020/5/20,44080,5332.36,1488.48,271910,1728.86,12401.15,1.04,17.21,1998.22,1.09,804.96,7.12,3.42,0.1,2.4
2020/5/27,44470,5369.9,1513.99,260320,1724.05,12366.1,1.04,17.76,1978.09,1.11,799.04,7.13,3.43,0.3,2.44
2020/6/3,45458,5622.97,1562.49,243775,1700.8,12849.4,1.18,17.6,2028.07,1.13,771.57,7.09,3.43,0.6,2.5
2020/6/10,47060,5753.05,1574.67,239020,1729.07,12750.67,1.17,17.59,1986.33,1.13,784.62,7.08,3.45,0.6,2.5
2020/6/17,47520,5821.35,1581.9,237280,1742.1,12721.6,1.27,17.6,2051.98,1.12,814.37,7.08,3.5,0.6,2.5
2020/6/24,48600,5929.85,1576.9,221915,1769.47,12608.8,1.18,17.81,2039.1,1.12,817.52,7.08,3.52,0.6,2.5
2020/7/1,49480,6093.05,1597.6,204815,1779.35,13065.35,1.25,18.08,2036.75,1.12,799.66,7.05,3.53,1,2.7
2020/7/8,51386,6404.93,1647.99,180575,1804.27,13467.2,1.27,18.86,2176.52,1.13,788.24,7,3.5,1,2.7
2020/7/15,51784,6462.24,1639.55,156195,1814.42,13341.6,1.25,19.82,2201.6,1.14,782.77,6.99,3.5,1,2.7
2020/7/22,52094,6483.95,1667.55,140525,1911.68,13527.45,1.27,23.45,2224.73,1.17,768.74,7,3.52,1,2.7
2020/7/29,51706,6458.75,1697.97,128215,1979.12,13842.4,1.21,24.5,2303.9,1.18,760.55,6.99,3.53,1.12,2.58
2020/8/5,51114,6412.4,1741.43,118070,2015.11,14337.45,1.22,27.53,2393,1.18,787.21,6.95,3.55,1.3,2.4
2020/8/12,50496,6421.5,1728.49,111835,1959.73,14346.69,1.26,26.88,2388.99,1.18,796.45,6.94,3.57,1.3,2.4
2020/8/19,51922,6581.6,1740.39,101510,1934.87,14749.45,1.33,26.75,2451.6,1.18,786.91,6.92,3.58,1.3,2.4
2020/8/26,51842,6673.02,1760.47,89840,1956.96,15309.9,1.29,27.51,2486.1,1.19,779.1,6.86,3.55,1.32,2.26
2020/9/2,52198,6703.95,1751.41,81235,1933.34,15195.3,1.16,26.88,2462.4,1.18,773.03,6.84,3.54,1.4,1.7
2020/9/9,52158,6762.2,1749.31,75675,1948.02,15017.7,1.11,26.96,2433.64,1.18,767.28,6.82,3.55,1.4,1.7
2020/9/16,52090,6795.78,1745.25,78655,1933.06,14822.1,1.2,26,2482.1,1.18,767.13,6.77,3.53,1.4,1.7
2020/9/23,51144,6564.28,1724.55,93335,1873.83,14340.35,1.21,23.32,2385.23,1.17,784.41,6.82,3.58,1.4,1.7
2020/9/30,51375.71,6523.5,1730.15,161540,1896.06,14449.6,1.18,23.62,2331.17,1.17,791.47,6.76,3.6,1.24,0.74
2020/10/7,51576.29,6704.35,1812.98,154050,1904.81,14894.55,1.2,24.39,2385.15,1.18,796.53,6.72,3.58,1.2,0.5
2020/10/14,51610,6760.44,1837.82,178145,1904.04,15578.1,1.18,24.34,2443.15,1.17,793.81,6.7,3.59,1.2,0.5
2020/10/21,52130,6855.28,1823.35,179675,1907.64,15761.35,1.14,24.6,2545.65,1.18,777.12,6.69,3.6,1.2,0.5
2020/10/28,51584,6742.8,1843.2,171565,1884.97,15355.89,1.06,23.71,2527.95,1.17,768.89,6.7,3.61,1.2,0.1
2020/11/4,51954,6884.55,1887.38,172770,1908.35,15543.29,1.13,24.62,2613.78,1.18,754.39,6.62,3.6,1.2,-0.5
2020/11/11,52644,6977.56,1924.69,164790,1879.61,15880.55,1.15,24.47,2635.51,1.18,762.17,6.6,3.63,1.2,-0.5
2020/11/18,53478,7169.9,1974.57,157585,1850.3,15952.3,1.19,23.86,2748.16,1.19,765.66,6.57,3.59,1.2,-0.5
2020/11/25,56216,7483,1997.67,151140,1798.86,16170.75,1.26,23.19,2757.19,1.2,763.65,6.57,3.6,1.24,-0.36
2020/12/2,57328,7691.95,2010.93,149685,1848.03,16173.71,1.26,24.26,2744.85,1.21,747.7,6.54,3.59,1.4,0.2
2020/12/9,57620,7762.19,2024.22,146080,1838.77,17263.05,1.31,24.03,2803.42,1.21,736.47,6.54,3.59,1.4,0.2
2020/12/16,58530,7846.47,2019.03,125365,1873.15,17198.9,1.37,25.68,2808.04,1.22,725.59,6.54,3.6,1.4,0.2
2020/12/23,58332,7804.34,2008.5,116117.5,1876.39,16887.75,1.38,25.9,2788.87,1.22,713.83,6.53,3.61,1.4,0.2
2020/12/30,58070,7777.33,1981.77,108925,1896.63,16608.83,1.41,26.43,2741.14,1.22,709.83,6.52,3.62,1.4,0.2
